36632,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,d3ec4b9c1d0d7f24e4659c1056b98fcb6c01309e,unk,
1328,C:\Windows\Explorer.EXE,-,Windows_Trojan_Nanocore_d8c4e3c5,-,-,no_full_signed,valid,,unk,
15996,C:\Users\huoji\AppData\Local\Programs\EmEditor\emedtray.exe,-,-,-,-,-,valid,557b6f38cec9e265002297ee08d70b2ce15c5bf3,unk,
46308,\\?\C:\Windows\system32\conhost.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,edd3f649f5f0556d2edc8b19265adb6b93465721,unk,
9572,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,-,-,-,-,-,valid,1f4b2b8376ff1a4d307b2b349aaee42a4d90f8d4,unk,
3808,C:\Program Files\Rivet Networks\SmartByte\SmartByteTelemetry.exe,-,-,-,-,-,valid,ac56135d6b4b17f6c8910edfb4a53005b7891472,unk,
14352,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,e881a9ea3860c73b59fe15122d1b31a55b1ee37e,unk,
11652,C:\Windows\System32\SecurityHealthSystray.exe,-,-,-,-,-,valid,d79d21f4d6741f83fb98fdcf8d06fe8c5d78a799,unk,
12456,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,-,-,-,-,-,valid,aa60d00cd83ec786caf2191da000f5eb4eb60c77,unk,
13120,C:\Users\huoji\AppData\Local\JetBrains\Toolbox\bin\jetbrains-toolbox.exe,-,-,-,-,-,valid,a6cbf7b003af391ce05dd3c19935f2375a33a969,unk,
16024,D:\Program Files (x86)\VMware\VMware Workstation\vmware-tray.exe,-,-,-,-,-,valid,4260f2dd037b7e1c204dea3ab67c6b10dc9a4755,unk,
17308,C:\Windows\System32\oobe\UserOOBEBroker.exe,-,-,-,-,-,valid,f18205110bc6894f0f76e1349a4806b2a69b20bf,unk,
15808,C:\Program Files\Dell\SARemediation\agent\DellSupportAssistRemedationService.exe,-,-,-,-,-,valid,a585584cd03bc565fe374b8b8db7d215ec28dd1e,unk,
6492,C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe,-,-,-,-,-,valid,a459454cf239748efd01330b7bae2316b0fa98bb,unk,
9120,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,-,-,-,-,-,valid,07bdf43cf49b2f404f8e67fd8f9feaa26ba37ec6,unk,
16460,C:\Windows\System32\CompPkgSrv.exe,-,-,-,-,-,valid,a4a1673048b1cdd49a1862f5c384af028e8ced07,unk,
25488,C:\Windows\System32\SystemSettingsBroker.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,424d3fdb3bdc249926e828286c87de486546bf73,unk,
25472,C:\Program Files\rooma\rmroot\program\rm_service.exe,-,-,-,-,-,valid,d36846a6586ea35dd9eaf6a09cd4fc5ec0234d7d,unk,
8976,C:\Users\huoji\AppData\Local\Programs\Clash for Windows\Clash for Windows.exe,-,Multi_EICAR_ac8f42d6,-,-,-,-,,unk,
34896,C:\Program Files\rooma\rmroot\program\rm_live.exe,-,-,-,-,-,valid,c06773c40f92877286fb76d175fedcdeb3bea352,unk,
38876,C:\Program Files\Google\Chrome\Application\chrome.exe,-,-,-,-,-,valid,50b61f91ad33eb3b9711c80bd449905fb5130135,unk,
34792,C:\Program Files\Notepad--\Notepad--.exe,-,Multi_EICAR_ac8f42d6,-,-,-,-,085e6723d6ba364aa26e3f821c76f83b21d1ba35,unk,
36372,C:\Users\huoji\AppData\Local\JetBrains\Toolbox\apps\Goland\ch-0\223.8836.56\bin\goland64.exe,-,-,-,-,no_full_signed,valid,dade7ddba6edfcaa81a20c4d7045fe6553555645,unk,
