C:\Windows\SYSTEM32\mf.dll,666f2faf653e5b5884995af5c326d1fea034826c,valid,unk,
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp.dll,e9b7230537e44e9a66c30d125aef272fa097bfd3,valid,unk,
D:\Program Files\Softdeluxe\Free Download Manager\MSVCP140.dll,8b3b943e79c40bc81fdac1e038a276d034bbe812,valid,unk,
C:\Windows\SYSTEM32\httpprxc.dll,16841862d94516b6f4a2a9d6342c874cd8ff0cb9,valid,unk,
C:\Users\huoji\AppData\Roaming\Tencent\WeChat\XPlugin\Plugins\ThumbPlayer\4030\extracted\WeChatPlayer.exe,1682f756fc9c0ee84443f3bdfb1a5e4e7b812aef,valid,unk,
C:\Windows\system32\DSREG.DLL,25ae08d1ba263dc838032e0167c90a2fb99dec67,valid,unk,
C:\Windows\system32\ShareHost.dll,64526bd248fb99b8f18fac905462c64f3e99f717,valid,unk,
C:\Windows\system32\DEVRTL.dll,a2abe635aa5710c012cb60fe8688a66d3818e5dd,valid,unk,
C:\Windows\system32\dsreg.dll,25ae08d1ba263dc838032e0167c90a2fb99dec67,valid,unk,
C:\Windows\system32\CRYPTBASE.dll,9356bb02fc42e850639f001a104717233b441ddf,valid,unk,
C:\Windows\System32\CRYPTBASE.DLL,9356bb02fc42e850639f001a104717233b441ddf,valid,unk,
c:\windows\system32\HID.DLL,930fd2d478f5fda8f6439b90199f1c66876cf7c9,valid,unk,
C:\Windows\System32\WLDAP32.dll,13308fdb2916a4d3ce2dfe845ec1cc75c1c3b945,valid,unk,
C:\Windows\SYSTEM32\dsreg.dll,25ae08d1ba263dc838032e0167c90a2fb99dec67,valid,unk,
C:\Windows\system32\dssenh.dll,ceed98fbb55eea0cca86c578d62e853e115fc35b,valid,unk,
C:\Windows\SYSTEM32\DSREG.DLL,25ae08d1ba263dc838032e0167c90a2fb99dec67,valid,unk,
C:\Windows\system32\winspool.drv,091caec545922114af3e91c8f370f70069a13d0b,valid,unk,
c:\windows\system32\DABAPI.dll,82a4f85e419228167914ffab74df195ea98e9473,valid,unk,
C:\Windows\system32\MSASN1.dll,9f5750e767ba361338aaf375c3979b5ecfd7174a,valid,unk,
C:\Windows\System32\rasman.dll,1755feb8d3a0763366221472fbb265069c4f91b9,valid,unk,
C:\Windows\System32\bcrypt.dll,aca68f047d1fdc77128a834da7d69cf480a7e767,valid,unk,
C:\Windows\system32\ncrypt.dll,3f5f30c47be2f39700c2e7228906c7e52d9482f5,valid,unk,
C:\Windows\SYSTEM32\msIso.dll,6079b63f0d030e3a09d5f65ec9901f84537851e2,valid,unk,
C:\Windows\system32\NTASN1.dll,e11528199f6a5e516e3fd8a9ce0509deb186ce8e,valid,unk,
C:\Windows\SYSTEM32\rasapi32.dll,c2c21b2e3b29d41a7d70c3033e275ec23e5b81c8,valid,unk,
C:\Windows\system32\RasApi32.dll,c2c21b2e3b29d41a7d70c3033e275ec23e5b81c8,valid,unk,
C:\Users\huoji\AppData\Local\JetBrains\Toolbox\bin\jre\bin\management_ext.dll,825b8cb2147db9857723b77433bbef162037c918,valid,unk,
C:\Windows\system32\pku2u.DLL,68f19d545f1b67f67e5ee180e9b780ee8796c8e3,valid,unk,
C:\Windows\system32\WLDP.DLL,8c15c4220d151dd2ba95e577674b035491678d4c,valid,unk,
C:\Users\huoji\AppData\Local\Microsoft\OneDrive\23.061.0319.0001\Qt5Gui.dll,,valid,unk,
C:\Windows\SYSTEM32\WLDP.DLL,8c15c4220d151dd2ba95e577674b035491678d4c,valid,unk,
C:\Windows\system32\Wldp.dll,8c15c4220d151dd2ba95e577674b035491678d4c,valid,unk,
C:\Windows\System32\BluetoothApis.dll,8dd07387fde4d86a1fbf2128826aa32f31d3a561,valid,unk,
C:\Windows\SYSTEM32\WUDFPlatform.dll,681cfa04756601c7b6a9c58dda53da9966e0ccc6,valid,unk,
c:\windows\system32\netman.dll,c285ed92e553ca964acee83eb1aef9a9366abe34,valid,unk,
C:\Windows\System32\msvcrt.dll,5aff4cfdee689f127df3c555281dc629d4d62318,valid,unk,
c:\windows\system32\tokenbroker.dll,2e839c381e8610eb46b1c008fad1d6f0db67ae49,valid,unk,
C:\Windows\system32\Wlanhlp.dll,a49d12c5c49e4bb1e14765f79e3382732fa33920,valid,unk,
C:\Windows\SYSTEM32\dhcpcsvc6.DLL,0e6c9864a608d0669c5207f14df3a338605fcd71,valid,unk,
C:\Windows\system32\cloudAP.DLL,e831b26253538b2fd2ad4064938499b3c5334576,valid,unk,
C:\Windows\System32\NetSetupApi.dll,38a3f7ad99965e7265afebc096cade740c94beb1,valid,unk,
C:\Windows\SYSTEM32\d3d9.dll,8fa94d771f0fc12e61bcafd0c9218c0d23e28a26,valid,unk,
C:\Windows\system32\RMCLIENT.dll,d5c47b567c9132ce54f50e4e3a2ed0d49478a587,valid,unk,
C:\Windows\SYSTEM32\D3D10Warp.dll,,valid,unk,
c:\windows\system32\cryptsvc.dll,83799b4a9c207db2815bee9f2f26ea725f7c4021,valid,unk,
C:\Windows\System32\advapi32.dll,dfb1213c3168ef3a638ed7a0f64286df273359ae,valid,unk,
C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,,valid,unk,
C:\Windows\system32\JOINUTIL.DLL,5656f178a93b200683fec9e340b3b3321dd91da0,valid,unk,
C:\Windows\system32\uxtheme.dll,746d09583b23838bfd69fddaf361848b9027faff,valid,unk,
C:\Windows\System32\bcryptprimitives.dll,3d582d85d9fae1cd3579701bb6a49c6e0efc5c0c,valid,unk,
c:\windows\system32\srvsvc.dll,4a94aa7c2d2d5e35dc006734b559720bc7553907,valid,unk,
C:\Windows\system32\DNSAPI.dll,beabf7d9fcdf21e8456c37aaae8001d6a25b4437,valid,unk,
C:\Windows\System32\PSAPI.DLL,a9852987463fdd9b05614a10a33d30b1b91f04a6,valid,unk,
C:\Windows\SYSTEM32\bi.dll,b1e9a798c03b50cd6a3cea77bfc70607b542cdd4,valid,unk,
C:\Windows\SYSTEM32\netprovfw.dll,184c8d363b426ec1014b3c91ffe8c9600cd33acb,valid,unk,
C:\Windows\SYSTEM32\ESENT.dll,5500f81a84600a86c27afe0b93b07b6b45696c12,valid,unk,
C:\Windows\SYSTEM32\nlaapi.dll,e85ef65b7901273d866d23f6e33694b4bf7ccd0b,valid,unk,
C:\Windows\system32\profapi.dll,0094c51ce445d9986ad3a74959c47c7ec4e25504,valid,unk,
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppListBackup.dll,bc12e102e07d290e6c1d0ee004d8576c03b786c7,valid,unk,
C:\Windows\system32\PCPKsp.dll,c3c5b3292b697e03e680894c8bc537f780eeb9ee,valid,unk,
C:\Windows\System32\wow64.dll,f8f62172921bda99aa5e1d4ca3a9064832182934,valid,unk,
C:\Windows\system32\AUDIOSES.DLL,f474b0af678a6c486d382bce5fa770bceb1b93c3,valid,unk,
